id,longitude,latitude
501,-47.84832060960288,-15.635170363372874
502,-47.82251056064661,-15.651425144479385
503,-47.63153364223997,-15.767992407308183
504,-47.83554687664498,-15.632299881833477
505,-47.79732438575661,-15.647377296076801
506,-47.775301168290525,-15.756641864269696
507,-47.79057409615376,-15.652066724812274
508,-47.51943470400818,-15.90572800047031
509,-47.763302470692594,-15.651730002613416
510,-47.793049437679606,-15.654421135525132
511,-47.769606812881406,-15.643616846212973
512,-47.648069596534505,-15.629437993072505
513,-47.80437103641571,-15.66155489738053
514,-47.770668853474966,-15.752440156833462
515,-47.689897383706274,-15.61335258353799
516,-47.85398652150963,-15.635641338539159
517,-47.76420952832549,-15.743969024904084
518,-47.656928340116615,-15.618858933162501
519,-47.82907149444142,-15.68788965357269
520,-47.8454839981433,-15.657698549537622
521,-47.84711691441926,-15.675886564279383
522,-47.84959109211887,-15.66195273649537
523,-47.64592711806294,-15.621699622575084
524,-47.82251496697539,-15.689797859787964
525,-47.686133512315656,-15.61603956220554
526,-47.76844921450484,-15.752931683442515
527,-47.783536876853994,-15.654407281945415
528,-47.78438007347587,-15.654645929393121
529,-47.84834114243857,-15.633520527704878
530,-47.82825861083789,-15.643760620544704
531,-47.78337280790866,-15.775540213418532
532,-47.79876499534287,-15.658953041085418
533,-47.82612506923952,-15.647054400886566
534,-47.77705898085967,-15.752954162884636
535,-47.77558369766928,-15.770386131005868
536,-47.87038984932084,-15.601446522803844
537,-47.78247232011632,-15.763361856527967
538,-47.6858391960903,-15.642291390357693
539,-47.64211032707502,-15.632740631445348
540,-47.633093136758525,-15.612675282130803
541,-47.64003225712713,-15.643261305402511
542,-47.83645782104583,-15.660845674155281
543,-47.80065572834374,-15.63942548027254
544,-47.83398716768203,-15.669351799136978
545,-47.78163100560335,-15.772525542152525
546,-47.64591709689141,-15.616358620406027
547,-47.59686245986772,-15.771937121818485
548,-47.64701698963024,-15.605457639807614
549,-47.83641468390409,-15.665833985465602
550,-47.85159344096968,-15.667999602719965
551,-47.68427919222195,-15.613212844385378
552,-47.80281581427809,-15.658757722629485
553,-47.800493522529585,-15.644587251600495
554,-47.85001652010872,-15.665377874984836
555,-47.78132069832427,-15.77066165307878
556,-47.81819839624969,-15.693970292750194
557,-47.84740971182294,-15.664034741087347
558,-47.80067604001765,-15.650268590807984
559,-47.81728868789215,-15.694012291773571
560,-47.77801115630885,-15.781045872973449
561,-47.77563119614386,-15.752417776301694
562,-47.7777441329503,-15.757158957259337
563,-47.79783448209593,-15.639946696521147
564,-47.85847388240112,-15.656805953756484
565,-47.84311431224727,-15.69484292908444
566,-47.77499111984735,-15.769635279214429
567,-47.81353475556735,-15.656341274439722
568,-47.8056505898034,-15.659152440633067
569,-47.6614309357453,-15.618544117218374
570,-47.6485973899792,-15.629202666680975
571,-47.646468821139834,-15.622382953502923
572,-47.8472080659758,-15.636518904164094
573,-47.65454922291842,-15.621384457736156
574,-47.8402713749592,-15.663309311519102
575,-47.79963743465409,-15.655111207461495
576,-47.98798960172608,-15.589861294101038
577,-47.527232420380045,-15.911940043725965
578,-47.80103884661356,-15.657537415612593
579,-47.81951542515836,-15.757837328683612
580,-47.79611392698008,-15.64645781754321
581,-47.65541108688135,-15.655784109634988
582,-47.802501644961474,-15.658114802598826
583,-47.79930804430579,-15.64236911994205
584,-47.79524072416469,-15.643548757662069
585,-47.79545745472309,-15.657898714698902
586,-47.82545053656897,-15.642418858414178
587,-47.76181587568044,-15.752141501403054
588,-47.80391494857625,-15.643359124890111
589,-47.7780679544956,-15.652215172832877
590,-47.8604551021437,-15.653107917602519
591,-47.7566202424968,-15.652137669382908
592,-47.642387550139325,-15.638906747091418
593,-47.854564311958605,-15.694411368384095
594,-47.82341315768395,-15.639883425360841
595,-47.777182375402035,-15.648359351494715
596,-47.77751510536891,-15.648608088198824
597,-47.834556699756824,-15.68712474465856
598,-47.83754134964205,-15.631525039738301
599,-47.64999356729515,-15.600570795545034
600,-47.866626636985714,-15.655880802490136
601,-47.84617585278872,-15.669891766893992
602,-47.78313438534732,-15.765945080906057
603,-47.657854126350365,-15.616447130276288
604,-47.75838019762683,-15.651812869816663
605,-47.80276778360641,-15.658493291315343
606,-47.64109370662015,-15.646931387483264
607,-47.77675323956608,-15.751256463637276
608,-47.760826685689345,-15.649025047593474
609,-47.77879161311268,-15.64299804708266
610,-47.658097279068116,-15.641150060970942
611,-47.8003718113269,-15.644054590061064
612,-47.64624469581846,-15.61324350329812
613,-47.79461875712046,-15.642762757633324
614,-47.79538674987473,-15.659292953755495
615,-47.83813354230376,-15.658275626810683
616,-47.66293563262529,-15.59787422145043
617,-47.67286719479101,-15.608204091257077
618,-47.79063523446057,-15.782911239303775
619,-47.82384148953054,-15.64568653343799
620,-47.778770496172726,-15.773058895631662
621,-47.85763336530996,-15.657269366926073
622,-47.848622581933874,-15.682010284879523
623,-47.80666231804198,-15.644545590705214
624,-47.68798299973526,-15.608529625412883
625,-47.793508503836215,-15.642971360736531
626,-47.798340374452955,-15.644670841134772
627,-47.832872860119366,-15.632818752798274
628,-47.77103373857681,-15.7514604391271
629,-47.837465788445314,-15.68488894606812
630,-47.80223946263846,-15.661178039943303
631,-47.806472187293956,-15.640748467983071
632,-47.84684645382751,-15.669165837318243
633,-47.769125877735824,-15.64330312896022
634,-47.814573795589915,-15.767113084337073
635,-47.81726393897104,-15.620600919089489
636,-47.64606846548908,-15.615506161416986
637,-47.8025020154309,-15.657841263472235
638,-47.66395660179311,-15.654457867207462
639,-47.8187316407395,-15.64349999016944
640,-47.79727991305494,-15.65927610386484
641,-47.65003215308358,-15.644601957617038
642,-47.6706415735114,-15.60695824757983
643,-47.83729368337551,-15.728531400801957
644,-47.66217423704669,-15.621761180474802
645,-47.83169825858474,-15.668147049138433
646,-47.82151126170844,-15.664668394218019
647,-47.75608078726658,-15.651087702655621
648,-47.67836142644456,-15.702526612684844
649,-47.780140686892686,-15.759864989320098
650,-47.83519414028729,-15.632206437087264
651,-47.84327101675267,-15.681096427026699
652,-47.914721307433425,-15.633113357814114
653,-47.649485453118736,-15.62578811307824
654,-47.84865407284475,-15.670946288147407
655,-47.83865721378115,-15.63168830004647
656,-47.82359424433683,-15.648592656635747
657,-47.67831594213884,-15.6169785150406
658,-47.800613220170746,-15.647699959803237
659,-47.76919339468688,-15.645433567375244
660,-47.82700136523102,-15.64338316807117
661,-47.819840431867185,-15.686818793344495
662,-47.84213955297308,-15.672794510117534
663,-47.68917533385395,-15.6139959857019
664,-47.8259965953708,-15.633792323853235
665,-47.77434928524345,-15.646848317684434
666,-47.84866411452866,-15.664180052462791
667,-47.67798869231665,-15.612699479432301
668,-47.83525691007929,-15.634540054204761
669,-47.79877557581957,-15.658347245185551
670,-47.64513787788514,-15.617101333104294
671,-47.84363593777669,-15.667584078979445
672,-47.817582121485465,-15.687249367676912
673,-47.82144412162881,-15.69340526542758
674,-47.84247600024258,-15.660113426022933
675,-47.83236099064181,-15.634765223802027
676,-47.65591402860902,-15.61330817579615
677,-47.76954644898602,-15.74618436714641
678,-47.837082495866504,-15.631926782987927
679,-47.82446544975702,-15.689003527102413
680,-47.86133438097648,-15.656778715802588
681,-47.81717838400811,-15.687459474456352
682,-47.70200182131913,-15.624089129707416
683,-47.80207686633515,-15.643584981239467
684,-47.65902774383996,-15.621424723243562
685,-47.888941092034884,-15.644376050514005
686,-47.83011445847633,-15.68885891282075
687,-47.657533938447514,-15.624880546456394
688,-47.86145371438738,-15.655529432496907
689,-47.835000306405014,-15.669037736503544
690,-47.779410841495796,-15.770786068462332
691,-47.65467045029917,-15.624764871377074
692,-47.65610054771263,-15.616637064398649
693,-47.84307786600542,-15.633032154622471
694,-47.63538069685496,-15.641990168722781
695,-47.65576368481915,-15.619273565351643
696,-47.84794378907734,-15.666264084781014
697,-47.85079819108644,-15.661957223744801
698,-47.82054282293563,-15.693956087727953
699,-47.80657440002909,-15.641007341317822
700,-47.77639701391048,-15.75027455797217
701,-47.64882022992114,-15.601538486000125
702,-47.797343125835425,-15.640551354235853
703,-47.78879350343435,-15.787413447303512
704,-47.85877384191503,-15.653600528261546
705,-47.80423427536764,-15.645121583279852
706,-47.80427965770091,-15.661669996769533
707,-47.77035710329354,-15.74771767465356
708,-47.659673319821536,-15.625819141747753
709,-47.82648759093356,-15.675549514922176
710,-47.86730043020573,-15.694728739039553
711,-47.80427709538247,-15.646922254977206
712,-47.64926887263693,-15.634373609306675
713,-47.65743712660755,-15.605733454759683
714,-47.79920433881863,-15.660954843401607
715,-47.773751761014125,-15.752117845415384
716,-47.645875788007324,-15.618383152507375
717,-47.77944556884573,-15.767722951930892
718,-47.830153309764405,-15.63218724120325
719,-47.820275032643615,-15.648552207622515
720,-47.855861751290156,-15.665324791316438
721,-47.64639995229635,-15.619689467184324
722,-47.776916665120005,-15.763133980049727
723,-47.84609738015928,-15.66988276862862
724,-47.761336363920606,-15.741893737625336
725,-47.677652417053395,-15.60766129204756
726,-47.65552313588281,-15.62376857517906
727,-47.64537794845464,-15.615979151303351
728,-47.84955895304933,-15.670732169063278
729,-47.6569268624913,-15.62090469629137
730,-47.64400542093183,-15.605446568923195
731,-47.664970724215465,-15.624935388882523
732,-47.83971709948669,-15.641679753884784
733,-47.80335186287103,-15.662068211376868
734,-47.67004163935932,-15.608164037358373
735,-47.78276913175107,-15.770298374503204
736,-47.6879705834391,-15.60002254231501
737,-47.763718643840015,-15.750250106193011
738,-47.765565660718146,-15.750325090369673
739,-47.68343641557901,-15.605865325805212
740,-47.67361142405228,-15.605528959728678
741,-47.65971736951291,-15.613663010575715
742,-47.769458295859884,-15.644742192546643
743,-47.79368497608312,-15.642391664812294
744,-47.802869617546634,-15.66127418295577
745,-47.81583191113302,-15.654998117120801
746,-47.85408433259737,-15.663958462793309
747,-47.847414189130745,-15.662625134970003
748,-47.6446071331161,-15.605448922981326
749,-47.688743133236215,-15.601586475200858
750,-47.80818294340356,-15.63638779780556
751,-47.822222291413226,-15.641143133624274
752,-47.828438566519644,-15.674661430217505
753,-47.81390477388925,-15.771446937840206
754,-47.82068645587117,-15.703142954994819
755,-47.64952751681828,-15.613933120216648
756,-47.738186845406986,-15.584719598538983
757,-47.824943097552215,-15.650144211495741
758,-47.6528348405916,-15.681363250912174
759,-47.6459694052212,-15.622438691148355
760,-47.63846416240831,-15.646815107191356
761,-47.919462893879306,-15.637212101023652
762,-47.65928731997641,-15.631087948479047
763,-47.80276636172239,-15.658814570839716
764,-47.83623978469179,-15.682738773141262
765,-47.664361760678084,-15.626424765229496
766,-47.85651817609844,-15.682702126602917
767,-47.826740018614466,-15.645945546101034
768,-47.92188892124676,-15.61352224992935
769,-47.823273349008225,-15.673431169045658
770,-47.72933288098416,-15.650291291923507
771,-47.801069423687395,-15.66054329537842
772,-47.726574258787444,-15.648066743493658
773,-47.64335243665081,-15.622918089068701
774,-47.82104180860267,-15.692464494301117
775,-47.79871497686253,-15.665349864629516
776,-47.857192446389114,-15.654201652041102
777,-47.63808929960935,-15.632015795103703
778,-47.783518169519226,-15.766509025145389
779,-47.65699338663381,-15.604706625745397
780,-47.82169447037859,-15.651305984870538
781,-47.80713666281156,-15.640965103034377
782,-47.63414375590999,-15.618161216941308
783,-47.78066157712751,-15.763375256269171
784,-47.80787762744702,-15.660487500951794
785,-47.79731132011912,-15.647621080633577
786,-47.76630160861578,-15.739634138385796
787,-47.7599738310843,-15.655309600662859
788,-47.86001276429517,-15.653034393867769
789,-47.713947332459895,-15.693081028417495
790,-47.65672316096428,-15.617069253775986
791,-47.805148737433264,-15.662272181125223
792,-47.76913581257123,-15.644075469149575
793,-47.64837364942218,-15.63081305234172
794,-47.78047156217494,-15.768057649310924
795,-47.64564093628803,-15.60262604330371
796,-47.662738372453006,-15.645262685220306
797,-47.63830603438569,-15.61946944769104
798,-47.86402261621273,-15.654238147880012
799,-47.77575905545501,-15.647338515343092
800,-47.79851357612531,-15.650588468276608
801,-47.650072212192086,-15.645352987413938
802,-47.77773979137906,-15.748029543949134
803,-47.822607463884914,-15.649142290971287
804,-47.80128731303506,-15.654685677512624
805,-47.77977638597271,-15.772023289423917
806,-47.777751095301255,-15.760952552026298
807,-47.86187524523538,-15.657352514185972
808,-47.632473277863696,-15.611445416860423
809,-47.79746989030879,-15.645499673401721
810,-47.7794817869789,-15.7714070364886
811,-47.82589675304103,-15.629801991446374
812,-47.796661566621715,-15.653243267322141
813,-47.77454075675609,-15.645158293291598
814,-47.63409917712967,-15.646138570826288
815,-47.80446842179409,-15.64164667013947
816,-47.83682412551838,-15.660988818397263
817,-47.77869771608613,-15.779313478707264
818,-47.81564892882454,-15.733156655694877
819,-47.64785567883128,-15.64212873975149
820,-47.816230551872565,-15.757917391834592
821,-47.76228771231838,-15.653332788072225
822,-47.85326868199389,-15.666701930900144
823,-47.80345191101106,-15.778928353227936
824,-47.66980367600418,-15.607351550808009
825,-47.65577784415578,-15.617038821640294
826,-47.6775040449825,-15.546866351790465
827,-47.76540659307735,-15.743710810948812
828,-47.78063089477565,-15.631148526712302
829,-47.78000487556044,-15.752551749559077
830,-47.77799622903959,-15.646734051748593
831,-47.79200151532965,-15.643598375184272
832,-47.688462367481755,-15.719599551311502
833,-47.67832472956883,-15.632582829013286
834,-47.8298762939604,-15.63350451915012
835,-47.84636089821152,-15.66968791363377
836,-47.80398177971552,-15.657023768803485
837,-47.800796707449024,-15.645193786265255
838,-47.959238752852,-15.60920695156761
839,-47.76723715911846,-15.645321146654094
840,-47.767812601126344,-15.744613570645532
841,-47.7651803941373,-15.747918158547433
842,-47.85083701365413,-15.668411111870377
843,-47.77032085509571,-15.645818456163404
844,-47.84396590893781,-15.65575402491214
845,-47.83318544274689,-15.660306625845054
846,-47.68156164092205,-15.610638294133704
847,-47.64391261827099,-15.622838530210515
848,-47.818182099973995,-15.644054149505095
849,-47.65865704201326,-15.630969685044187
850,-47.657600721733246,-15.616954519596215
851,-47.862771582435734,-15.655212250710282
852,-48.00121281861637,-15.561295274041237
853,-47.83818272129127,-15.665255123341082
854,-47.76414614847298,-15.651084231099274
855,-47.69114370451553,-15.608206004640856
856,-47.63004265527829,-15.617252070581584
857,-47.81920461028135,-15.643160999536338
858,-47.82382164290504,-15.640735019776086
859,-47.79211379305023,-15.652014782059744
860,-47.79781243922336,-15.646263127028487
861,-47.82654205975906,-15.675253842060185
862,-47.65203306510302,-15.761678611286465
863,-47.77322883506104,-15.644292098806494
864,-47.82698322502945,-15.632584120297683
865,-47.861972852789094,-15.656597340769038
866,-47.798078692831105,-15.659202137739817
867,-47.79675162576279,-15.663681898112204
868,-47.76940138266229,-15.649991006697014
869,-47.65856118100901,-15.624170050574495
870,-47.63621861938591,-15.620712616604589
871,-47.77263557764903,-15.749897386552808
872,-47.80165799022796,-15.657274333656694
873,-47.659927461434876,-15.675123271182601
874,-47.927706340897885,-15.613986286412874
875,-47.82871371099991,-15.676210832801802
876,-47.77125016073767,-15.647842426189696
877,-47.644021729166,-15.628821369099146
878,-47.84712349503243,-15.674654243601765
879,-47.657230457727564,-15.624229293653354
880,-47.650299394796555,-15.676250667148414
881,-47.83040785475106,-15.688368435050766
882,-47.63605941971255,-15.635813825520188
883,-47.828654504628105,-15.628236944089556
884,-47.7621571189609,-15.647297880755024
885,-47.77094904945445,-15.753892252849653
886,-47.82890957374239,-15.631876035535294
887,-47.66100996459538,-15.628386924897065
888,-47.837082483867924,-15.656043231703373
889,-47.80132265218446,-15.658421348701246
890,-47.81479691312956,-15.774503921170824
891,-47.78121841785649,-15.749194413062073
892,-47.82361086148953,-15.687997272565172
893,-47.79321703321107,-15.655223959171218
894,-47.64894931142494,-15.613436705567924
895,-47.94939061795772,-15.582965624889672
896,-47.83472733787392,-15.681652773538522
897,-47.886674184383224,-15.641783751592708
898,-47.82460298800728,-15.632850283225952
899,-47.76605010457888,-15.750858180050896
900,-47.77770111510439,-15.647642588829742
901,-47.79793257742743,-15.644960323925451
902,-47.684032081747525,-15.614445840195504
903,-47.64856712792838,-15.615996625052608
904,-47.78317433289305,-15.770166291097366
905,-47.77291365161208,-15.748506099005004
906,-47.66126826810935,-15.630468394964794
907,-47.6515130877665,-15.634259589353851
908,-47.81748890549302,-15.645745234782853
909,-47.8398847570074,-15.63627590260803
910,-47.826483502130564,-15.690288597330714
911,-47.80936419883668,-15.649838849052633
912,-47.63409232721132,-15.640947974125314
913,-47.79339270410971,-15.642227915447394
914,-47.79083782848472,-15.65622354952372
915,-47.81337007075785,-15.656112851060483
916,-47.777930871489176,-15.752326360067997
917,-47.835587735108604,-15.66934870794488
918,-47.80493516458509,-15.649754037005867
919,-47.80956859107558,-15.658385793858244
920,-47.651595153036084,-15.60537840459594
921,-47.819548294246374,-15.647109823364321
922,-47.85763639425285,-15.661120065594215
923,-47.6853318036071,-15.614686246262053
924,-47.8010615731676,-15.647921257556945
925,-47.68834707946018,-15.60496405503036
926,-47.8314237894135,-15.6699538934574
927,-47.82043777731715,-15.648936108575754
928,-47.85034071725743,-15.670213102825816
929,-47.82945986876949,-15.629877251018703
930,-47.79680117767666,-15.659772810791207
931,-47.79903903320347,-15.655894012814347
932,-47.85896543840647,-15.656854409536281
933,-47.87419563980213,-15.65495518412246
934,-47.651655628184336,-15.601119553403446
935,-47.832159027798966,-15.679719835270081
936,-47.84871454259195,-15.637665512860837
937,-47.83660876902892,-15.66174229467674
938,-47.85596748801288,-15.656968924877802
939,-47.84876817590791,-15.63739663645987
940,-47.758088410912144,-15.646924703907564
941,-47.64221949717408,-15.601273216050558
942,-47.8199379883336,-15.690781373240576
943,-47.81263394458265,-15.64730471031063
944,-47.82321853536847,-15.691799544398433
945,-47.78041431666003,-15.765081970759212
946,-47.79249124396367,-15.65640701817294
947,-47.686402910337954,-15.610139728329415
948,-47.82760214332133,-15.688131475038041
949,-47.64482293271458,-15.626101861351382
950,-47.77680037867928,-15.74846002792312
951,-47.79625746147087,-15.649098490158822
952,-47.65402969993051,-15.628450747969213
953,-47.86161267803126,-15.6551244764896
954,-47.833709949069686,-15.629287341489318
955,-47.7929188132285,-15.654763004066854
956,-47.856576840301024,-15.662812750971256
957,-47.846934804552696,-15.666499228437111
958,-47.8096989511081,-15.650751467023497
959,-47.67754124332666,-15.601796282434805
960,-47.76453770956596,-15.740570073423068
961,-47.654885889314095,-15.629729968002291
962,-48.00557051734245,-15.569117751250998
963,-47.77431957914593,-15.643948418639042
964,-47.69257708994082,-15.603698833713551
965,-47.77495236110659,-15.648025364952876
966,-47.76838718258727,-15.646765395961756
967,-47.63881860814834,-15.632673347331774
968,-47.68377228305954,-15.605740170226508
969,-47.78452088121427,-15.6525522677663
970,-47.76458741099186,-15.751639923520425
971,-47.646069432797276,-15.67164474726009
972,-47.826363510354945,-15.644020567817188
973,-47.806604722499955,-15.64030910229917
974,-47.80698337572509,-15.641246954299515
975,-47.64933116302665,-15.627993862269802
976,-47.64084454854152,-15.615083384532339
977,-47.76181931426053,-15.647637491162186
978,-47.84092384080642,-15.637911458137388
979,-47.69437861618246,-15.608669189333337
980,-47.84841752238637,-15.671186914187151
981,-47.82768666865833,-15.711074804857686
982,-47.77886457323311,-15.779813873968594
983,-47.804310081178734,-15.661884571724231
984,-47.82982102621668,-15.65747603266296
985,-47.6580877883678,-15.678757003449322
986,-47.649966569491596,-15.6422439057697
987,-47.80612936621619,-15.646387765004041
988,-47.64915081373581,-15.676409416243338
989,-47.76273452802844,-15.645952489639416
990,-47.835464300417215,-15.684580612812546
991,-47.685642097723274,-15.601208885320629
992,-47.84870656854319,-15.665672922114767
993,-47.77910632067463,-15.643669431048737
994,-47.64538485762781,-15.619291901611117
995,-47.82330096919018,-15.647104542938473
996,-47.91629171144292,-15.587910671504838
997,-47.7990335084575,-15.657770676711293
998,-47.76069544824244,-15.64668299711349
999,-47.55508574472687,-15.786070680410305
